player1,player2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
Nukleer,DarkShrine,A3GA9wgTA4GQOEQeB3BA9HUPFUBx9VcUDMEQTMEbG6GRurkeDaEQ1NEdH0Fh3PYdH8AA,AACx0ewNHRHR9uAaBzCg9HwPCUDR9kgPFGGB+IIfGIEhabcWDJFA1MQdDEFg3MYdDcAA,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,Citlali\\Lan Yan\\Mona,0,1,2\\2,,,,TRUE,FALSE,AS,11,2,2
尔里西里|Akira,もちつき,HWBRypgMEaBh0dcaEjCg9JcPCUBw9qATCrFBO1cQFbFxDJMQGcEwD7QRCwFAEMYdDMAA,A5BgyQQNFBAB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7Hwir8dDEFA1MQdDMAA,Azhdaha\\Sethos\\Xianyun,Chongyun\\Mirror Maiden\\Sayu,0,1,2\\2,,,,TRUE,FALSE,AS,12,2,2
Rikka,uัnloิunาง,EWFxo98PF0AB9HkQCTHQA50UGMFRTIUYDKEwitEZDWER24YdGLFh6JQeGYFB3PYdH8AA,G4ARxE4MAEHRWrYOGyBg4p0YFJCB9kgPGGERaIEdGzFxEZ4WC5FgabYdC0HQ3L0dFcAA,All-Devouring Narwhal\\Chasca\\Layla,Charlotte\\Sangonomiya Kokomi\\Sigewinne,0,0,2\\2,,,TRUE,TRUE,FALSE,AS,13,2,2
Paroy,Ferry,EcCR8c4PHBBx8tAPCSBw85cPGTAx9pMbC6FAurUcC0FQxNQTDeGwPuscDsGw1OwdDkAA,AlAA5gEOAWDA8ZcPCUBw9JoPCVCw9psPE2FAisQYDKFA+MYQDKFgCswdDUEQ1OUdDsAA,Emilie\\Kinich\\Lyney,Ganyu\\Keqing\\Raiden Shogun,1,0,2\\2,,,,TRUE,FALSE,AS,14,2,2
Maks,Kaizen,ARAxxBYMA0CQyU8MBJHxOCoTEoGgo5cPFECB9FcPFWBx9oIYGKEgirYZC2Fg3MEdDMAA,FnHRkx4ZHTDRtHYLF0BgvYUTCGFQNoYNCKBh9n8PF2HxOzETE7ERDDMQE8Ex1FcdFUAA,Azhdaha\\Bennett\\Electro Hypostasis,Citlali\\Thunder Manifestation\\Xinyan,0,1,2\\2,,,,TRUE,FALSE,AS,15,2,2
Ark,A,GKDB6t4PHEDR9I8PGGHwB5cQCXFxO1cTFbFxxKscGkGxr6EaGvEQ1NsdDkGQ3OkdDsAA,ARAwxDkMEUBgyU8MBJHxOCoVEqGgo5cPE0AB9FcPFVBx9oIPGGEgirYZC2Fg1MEdDMAA,Kachina\\Mavuika\\Navia,Azhdaha\\Bennett\\Electro Hypostasis,1,0,2\\2,,,,TRUE,FALSE,AS,16,2,2
ぺとる,696首,FUHAoxcPHmDh9mofH4ER+GMQFqExC7cQG+FwD70UDNFgacYcDFGQ1NAdDUEQ3NEdGcAA,EaCByr0NEZBR2S8NErDw9JcPCUBx9TEPE2EhCDITFbFxO1cQGcExDJMRDAFgEMYdDEAA,Gluttonous Yumkasaur Mountain King\\Hu Tao\\Kuki Shinobu,Clorinde\\La Signora\\Yelan,0,1,2\\2,,,,TRUE,FALSE,AS,17,2,2
Remi,Kanon,AGCx2bINGJDB3o8OG5BQ6ZcOCaBw6qQPCiBB9DMPE0Ax9VcPFWFwO8ETDLER1DYdE0AA,AQBx4N0PG0AB9GMPFmExCLcUHsFRaLgYG6GAir0ZDGFg+MYfDYEBCucWDZHwxd8dDsAA,Golden Wolflord\\Mona\\Navia,Citlali\\Hu Tao\\Rosaria,0,1,2\\2,,,,TRUE,FALSE,AS,18,2,2
uัnloิunาง,Nukleer,G4ARxE4MAEHRWrYOGyBg4p0YFJCB9kgPGGERaIEdGzFxEZ4WC5FgabYdC0HQ3L0dFcAA,A3GA9wgTA4GQOEQeB3BA9HUPFUBx9VcUDMEQTMEbG6GRurkeDaEQ1NEdH0Fh3PYdH8AA,Charlotte\\Sangonomiya Kokomi\\Sigewinne,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,0,1,2\\3,,,,TRUE,FALSE,AS,19,2,3
Kaizen,Ianradtan,FnHRkx4ZHTDRtHYLF0BgvYUTCGFQNoYNCKBh9n8PF2HxOzETE7ERDDMQE8Ex1FcdFUAA,AFCwySkMHpDQ0XoNBxDA3XwOB3DQ55cOCYBw6JgPCUCB9IIPGJEgAsQQDCFABcUQDKAA,Citlali\\Thunder Manifestation\\Xinyan,Mona\\Shikanoin Heizou\\Wanderer,0,1,2\\3,,,,TRUE,FALSE,AS,20,2,3
Kanon,DarkShrine,AQBx4N0PG0AB9GMPFmExCLcUHsFRaLgYG6GAir0ZDGFg+MYfDYEBCucWDZHwxd8dDsAA,AACx0ewNHRHR9uAaBzCg9HwPCUDR9kgPFGGB+IIfGIEhabcWDJFA1MQdDEFg3MYdDcAA,Citlali\\Hu Tao\\Rosaria,Citlali\\Lan Yan\\Mona,0,1,2\\3,,,,TRUE,FALSE,AS,21,2,3
ぺとる,Remi,FUHAoxcPHmDh9mofH4ER+GMQFqExC7cQG+FwD70UDNFgacYcDFGQ1NAdDUEQ3NEdGcAA,AGCx2bINGJDB3o8OG5BQ6ZcOCaBw6qQPCiBB9DMPE0Ax9VcPFWFwO8ETDLER1DYdE0AA,Gluttonous Yumkasaur Mountain King\\Hu Tao\\Kuki Shinobu,Golden Wolflord\\Mona\\Navia,0,1,2\\3,,,,TRUE,FALSE,AS,22,2,3
696首,Ark,EaCByr0NEZBR2S8NErDw9JcPCUBx9TEPE2EhCDITFbFxO1cQGcExDJMRDAFgEMYdDEAA,GKDB6t4PHEDR9I8PGGHwB5cQCXFxO1cTFbFxxKscGkGxr6EaGvEQ1NsdDkGQ3OkdDsAA,Clorinde\\La Signora\\Yelan,Kachina\\Mavuika\\Navia,1,0,2\\3,,,,TRUE,FALSE,AS,23,2,3
もちつき,Rikka,A5BgyQQNFBAB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7Hwir8dDEFA1MQdDMAA,EWFxo98PF0AB9HkQCTHQA50UGMFRTIUYDKEwitEZDWER24YdGLFh6JQeGYFB3PYdH8AA,Chongyun\\Mirror Maiden\\Sayu,All-Devouring Narwhal\\Chasca\\Layla,1,0,2\\3,TRUE,,,,FALSE,AS,24,2,3
Maks,ersihfrans,ARAxxBYMA0CQyU8MBJHxOCoTEoGgo5cPFECB9FcPFWBx9oIYGKEgirYZC2Fg3MEdDMAA,AGDxyd0MFZDx0GINFhAg0Z0PCWDR9jAZE2EB6lceFaFwPr8TC+Hw1MQdDEFA3MYdDMAA,Azhdaha\\Bennett\\Electro Hypostasis,Candace\\Citlali\\Emperor of Fire and Iron,0,1,2\\3,,,,TRUE,FALSE,AS,25,2,3
A,Ferry,ARAwxDkMEUBgyU8MBJHxOCoVEqGgo5cPE0AB9FcPFVBx9oIPGGEgirYZC2Fg1MEdDMAA,AlAA5gEOAWDA8ZcPCUBw9JoPCVCw9psPE2FAisQYDKFA+MYQDKFgCswdDUEQ1OUdDsAA,Azhdaha\\Bennett\\Electro Hypostasis,Ganyu\\Keqing\\Raiden Shogun,1,0,2\\3,,,,TRUE,FALSE,AS,26,2,3
尔里西里|Akira,Paroy,HWBRypgMEaBh0dcaEjCg9JcPCUBw9qATCrFBO1cQFbFxDJMQGcEwD7QRCwFAEMYdDMAA,EcCR8c4PHBBx8tAPCSBw85cPGTAx9pMbC6FAurUcC0FQxNQTDeGwPuscDsGw1OwdDkAA,Azhdaha\\Sethos\\Xianyun,Emilie\\Kinich\\Lyney,1,0,2\\3,,,,TRUE,FALSE,AS,27,2,3
Kanon,A,AQBx4N0PG0AB9GMPFmExCLcUHsFRaLgYG6GAir0ZDGFg+MYfDYEBCucWDZHwxd8dDsAA,ARAwxDkMEUBgyU8MBJHxOCoVEqGgo5cPE0AB9FcPFVBx9oIPGGEgirYZC2Fg1MEdDMAA,Citlali\\Hu Tao\\Rosaria,Azhdaha\\Bennett\\Electro Hypostasis,0,1,2\\4,,,,TRUE,FALSE,AS,28,2,4
Remi,uัnloิunาง,AGCx2bINGJDB3o8OG5BQ6ZcOCaBw6qQPCiBB9DMPE0Ax9VcPFWFwO8ETDLER1DYdE0AA,G4ARxE4MAEHRWrYOGyBg4p0YFJCB9kgPGGERaIEdGzFxEZ4WC5FgabYdC0HQ3L0dFcAA,Golden Wolflord\\Mona\\Navia,Charlotte\\Sangonomiya Kokomi\\Sigewinne,0,1,2\\4,TRUE,,,,FALSE,AS,29,2,4
もちつき,Ianradtan,A5BgyQQNFBAB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7Hwir8dDEFA1MQdDMAA,AFCwySkMHpDQ0XoNBxDA3XwOB3DQ55cOCYBw6JgPCUCB9IIPGJEgAsQQDCFABcUQDKAA,Chongyun\\Mirror Maiden\\Sayu,Mona\\Shikanoin Heizou\\Wanderer,1,0,2\\4,,,,TRUE,FALSE,AS,30,2,4
DarkShrine,696首,AACx0ewNHRHR9uAaBzCg9HwPCUDR9kgPFGGB+IIfGIEhabcWDJFA1MQdDEFg3MYdDcAA,EaCByr0NEZBR2S8NErDw9JcPCUBx9TEPE2EhCDITFbFxO1cQGcExDJMRDAFgEMYdDEAA,Citlali\\Lan Yan\\Mona,Clorinde\\La Signora\\Yelan,1,0,2\\4,,,,TRUE,FALSE,AS,31,2,4
ぺとる,Ferry,FUHAoxcPHmDh9mofH4ER+GMQFqExC7cQG+FwD70UDNFgacYcDFGQ1NAdDUEQ3NEdGcAA,AlAA5gEOAWDA8ZcPCUBw9JoPCVCw9psPE2FAisQYDKFA+MYQDKFgCswdDUEQ1OUdDsAA,Gluttonous Yumkasaur Mountain King\\Hu Tao\\Kuki Shinobu,Ganyu\\Keqing\\Raiden Shogun,1,0,2\\4,,,,TRUE,FALSE,AS,32,2,4
ersihfrans,Nukleer,AGDxyd0MFZDx0GINFhAg0Z0PCWDR9jAZE2EB6lceFaFwPr8TC+Hw1MQdDEFA3MYdDMAA,A3GA9wgTA4GQOEQeB3BA9HUPFUBx9VcUDMEQTMEbG6GRurkeDaEQ1NEdH0Fh3PYdH8AA,Candace\\Citlali\\Emperor of Fire and Iron,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,1,0,2\\4,,,,TRUE,FALSE,AS,33,2,4
Kaizen,尔里西里|Akira,FnHRkx4ZHTDRtHYLF0BgvYUTCGFQNoYNCKBh9n8PF2HxOzETE7ERDDMQE8Ex1FcdFUAA,HWBRypgMEaBh0dcaEjCg9JcPCUBw9qATCrFBO1cQFbFxDJMQGcEwD7QRCwFAEMYdDMAA,Citlali\\Thunder Manifestation\\Xinyan,Azhdaha\\Sethos\\Xianyun,0,1,2\\4,,,,TRUE,FALSE,AS,34,2,4
Rikka,Maks,EWFxo98PF0AB9HkQCTHQA50UGMFRTIUYDKEwitEZDWER24YdGLFh6JQeGYFB3PYdH8AA,ARAxxBYMA0CQyU8MBJHxOCoTEoGgo5cPFECB9FcPFWBx9oIYGKEgirYZC2Fg3MEdDMAA,All-Devouring Narwhal\\Chasca\\Layla,Azhdaha\\Bennett\\Electro Hypostasis,0,1,2\\4,TRUE,,,,FALSE,AS,35,2,4
Paroy,Ark,EcCR8c4PHBBx8tAPCSBw85cPGTAx9pMbC6FAurUcC0FQxNQTDeGwPuscDsGw1OwdDkAA,GKDB6t4PHEDR9I8PGGHwB5cQCXFxO1cTFbFxxKscGkGxr6EaGvEQ1NsdDkGQ3OkdDsAA,Emilie\\Kinich\\Lyney,Kachina\\Mavuika\\Navia,1,0,2\\4,,,,TRUE,FALSE,AS,36,2,4
Nukleer,Ark,A3GA9wgTA4GQOEQeB3BA9HUPFUBx9VcUDMEQTMEbG6GRurkeDaEQ1NEdH0Fh3PYdH8AA,GKDB6t4PHEDR9I8PGGHwB5cQCXFxO1cTFbFxxKscGkGxr6EaGvEQ1NsdDkGQ3OkdDsAA,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,Kachina\\Mavuika\\Navia,0,1,2\\5,,,,TRUE,FALSE,AS,37,2,5
uัnloิunาง,ぺとる,G4ARxE4MAEHRWrYOGyBg4p0YFJCB9kgPGGERaIEdGzFxEZ4WC5FgabYdC0HQ3L0dFcAA,FUHAoxcPHmDh9mofH4ER+GMQFqExC7cQG+FwD70UDNFgacYcDFGQ1NAdDUEQ3NEdGcAA,Charlotte\\Sangonomiya Kokomi\\Sigewinne,Gluttonous Yumkasaur Mountain King\\Hu Tao\\Kuki Shinobu,1,0,2\\5,TRUE,,,,FALSE,AS,38,2,5
Ianradtan,Maks,AFCwySkMHpDQ0XoNBxDA3XwOB3DQ55cOCYBw6JgPCUCB9IIPGJEgAsQQDCFABcUQDKAA,ARAxxBYMA0CQyU8MBJHxOCoTEoGgo5cPFECB9FcPFWBx9oIYGKEgirYZC2Fg3MEdDMAA,Mona\\Shikanoin Heizou\\Wanderer,Azhdaha\\Bennett\\Electro Hypostasis,0,1,2\\5,,,,TRUE,FALSE,AS,39,2,5
696首,Kaizen,EaCByr0NEZBR2S8NErDw9JcPCUBx9TEPE2EhCDITFbFxO1cQGcExDJMRDAFgEMYdDEAA,FnHRkx4ZHTDRtHYLF0BgvYUTCGFQNoYNCKBh9n8PF2HxOzETE7ERDDMQE8Ex1FcdFUAA,Clorinde\\La Signora\\Yelan,Citlali\\Thunder Manifestation\\Xinyan,0,1,2\\5,,,,TRUE,FALSE,AS,40,2,5
もちつき,DarkShrine,A5BgyQQNFBAB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7Hwir8dDEFA1MQdDMAA,AACx0ewNHRHR9uAaBzCg9HwPCUDR9kgPFGGB+IIfGIEhabcWDJFA1MQdDEFg3MYdDcAA,Chongyun\\Mirror Maiden\\Sayu,Citlali\\Lan Yan\\Mona,1,0,2\\5,,,,TRUE,FALSE,AS,41,2,5
ersihfrans,尔里西里|Akira,AGDxyd0MFZDx0GINFhAg0Z0PCWDR9jAZE2EB6lceFaFwPr8TC+Hw1MQdDEFA3MYdDMAA,HWBRypgMEaBh0dcaEjCg9JcPCUBw9qATCrFBO1cQFbFxDJMQGcEwD7QRCwFAEMYdDMAA,Candace\\Citlali\\Emperor of Fire and Iron,Azhdaha\\Sethos\\Xianyun,1,0,2\\5,,,,TRUE,FALSE,AS,42,2,5
Paroy,A,EcCR8c4PHBBx8tAPCSBw85cPGTAx9pMbC6FAurUcC0FQxNQTDeGwPuscDsGw1OwdDkAA,ARAwxDkMEUBgyU8MBJHxOCoVEqGgo5cPE0AB9FcPFVBx9oIPGGEgirYZC2Fg1MEdDMAA,Emilie\\Kinich\\Lyney,Azhdaha\\Bennett\\Electro Hypostasis,0,1,2\\5,,,,TRUE,FALSE,AS,43,2,5
Kanon,Ferry,AQBx4N0PG0AB9GMPFmExCLcUHsFRaLgYG6GAir0ZDGFg+MYfDYEBCucWDZHwxd8dDsAA,AlAA5gEOAWDA8ZcPCUBw9JoPCVCw9psPE2FAisQYDKFA+MYQDKFgCswdDUEQ1OUdDsAA,Citlali\\Hu Tao\\Rosaria,Ganyu\\Keqing\\Raiden Shogun,0,1,2\\5,,,,TRUE,FALSE,AS,44,2,5
Ianradtan,フウライ,AFCwySkMHpDQ0XoNBxDA3XwOB3DQ55cOCYBw6JgPCUCB9IIPGJAg+cQQDCFABcUQDKAA,GNDR3x4NEfBR4JAOCQBw9pcPFWFxAFcYC6HQisYQDKFgE8kRDDGQ1NAdDUEQ3NEdDcAA,Mona\\Shikanoin Heizou\\Wanderer,Frost Operative\\La Signora\\Thunder Manifestation,0,1,3\\1,,,,TRUE,FALSE,AS,45,3,1
Rafu,Paroy,EUFx9t8fF2EBo3kPCUDQ9J0QCjEwA6MQC0HRBDUYE6FRioUeGIFQ6MIfDIEh3JQdGcAA,AIDRw90MFEDwxEkNEhDB0SwNCaDQ4Z0OFBCB4kgOGyBx9LcPC0Fg+LYfC4Hw3L8dFcAA,All-Devouring Narwhal\\Chasca\\Layla,Citlali\\Neuvillette\\Sangonomiya Kokomi,1,0,3\\1,,,,TRUE,FALSE,AS,46,3,1
Jat,Nukleer,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7Hwir8YDKFA1MQdDEAA,AhDBwW4MFFAhxXcMCJDQyY4aEjDh6S4OCZBw7pcOGOEhA4IQGTExPJMTC8HQEL0RDAAA,Chongyun\\Mirror Maiden\\Sayu,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,3\\1,,,,TRUE,FALSE,AS,47,3,1
ルナ,尔里西里|Akira,AUAwxDkMEZBgyU8TBIHxWioaEjCg9JcPE0AB9TAPFWBx9oITGLEglrYdDEEQ3MEdDMAA,FlHRht8YF2EBlOIZHkEh53kPCUDQ9J0TCsExijQYE6FB6IIeC4EwC7MQDLHQ3NEdDcAA,Azhdaha\\Bennett\\Electro Hypostasis,All-Devouring Narwhal\\Chasca\\Xinyan,1,0,3\\1,,,,TRUE,FALSE,AS,48,3,1
Ark,VPNilou,EWFx9t8YF3EBhyAaCTHQA50QCjEwBL0QE0FRTDUUGMFRioUYDKEg6MIeDIEw3MMdH8AA,AuDQ6Q8OApCw7UsOBtCQ8mkPCSBw9JcPE0ERAzEQGTExCJMTE7FhDDYQDcFA3NQdDcAA,All-Devouring Narwhal\\Chasca\\Layla,Albedo\\Candace\\Noelle,0,1,3\\1,,,,TRUE,FALSE,AS,49,3,1
uัnloิunาง,Kaizen,HZBh6d4PHBDQ8ZcPCSBx8jMQE3ExB1cTFbFwO7QcC0FAxMkaDPGRr6EdGkEQ3NsdDsAA,FnHRkx4ZHTDRtHYLF0BgvYUTCGFQNoYNCKBh9n8PF2HxOzETE7ERDDMQE8Ex1FcdFUAA,Kachina\\Mavuika\\Xilonen,Citlali\\Thunder Manifestation\\Xinyan,0,1,3\\1,,,,TRUE,FALSE,AS,50,3,1
696首,Ferry,AuDQ6Q8OApCw7UsOBtCQ8mkPCSBw9JcPE0ERAzEQGTExCJMTE7FhDDYQDcFA3NQdDcAA,GBDR8bIPA2CR9pAPGYAB+LUPG/BQ/5cYCaFxioIdGDEg070fC4HRCjUQE6FQ1N4dD0AA,Albedo\\Candace\\Noelle,Electro Hypostasis\\Frost Operative\\Golden Wolflord,1,0,3\\1,,,,TRUE,FALSE,AS,51,3,1
Kanon,Trion,AWFxCFwQGoFRO2MUFsExaEgYFKGBircZG2GB07gfC4HRClgWDJFgacYcDVEB1OcdD8AA,HUDRxF8MFZDhyWEVFqAh9GIPCUDA9pwPCWHQ050dFbFx21cfC4Fg1L0dE0Fh3DYdDMAA,Abyss Lector: Violet Lightning\\Hu Tao\\Kuki Shinobu,Abyss Herald: Wicked Torrents\\Citlali\\Emperor of Fire and Iron,0,1,3\\1,,,,TRUE,FALSE,AS,52,3,1
Remi,kritan,HZDh0b0NFxEgWpAaEjDx9EcPCUDQ9p0YC6HwxL8QE7FhEDYRDAFQ1MUdDEFg3MYdDMAA,AuDQ6Q8OApCw7UsOBtCQ8mkPCSBw9JcPE0ERAzEQGTExCJMTE7FhDDYQDcFA3NQdDcAA,Clorinde\\Consecrated Flying Serpent\\Mavuika,Albedo\\Candace\\Noelle,1,0,3\\1,,,,TRUE,FALSE,AS,53,3,1
kritan,Jat,AuDQ6Q8OApCw7UsOBtCQ8mkPCSBw9JcPE0ERAzEQGTExCJMTE7FhDDYQDcFA3NQdDcAA,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7Hwir8YDKFA1MQdDEAA,Albedo\\Candace\\Noelle,Chongyun\\Mirror Maiden\\Sayu,0,1,3\\2,,,,TRUE,FALSE,AS,54,3,2
ルナ,フウライ,AUAwxDkMEZBgyU8TBIHxWioaEjCg9JcPE0AB9TAPFWBx9oITGLEglrYdDEEQ3MEdDMAA,GNDR3x4NEfBR4JAOCQBw9pcPFWFxAFcYC6HQisYQDKFgE8kRDDGQ1NAdDUEQ3NEdDcAA,Azhdaha\\Bennett\\Electro Hypostasis,Frost Operative\\La Signora\\Thunder Manifestation,0,1,3\\2,,,,TRUE,FALSE,AS,55,3,2
Paroy,Ferry,AIDRw90MFEDwxEkNEhDB0SwNCaDQ4Z0OFBCB4kgOGyBx9LcPC0Fg+LYfC4Hw3L8dFcAA,GBDR8bIPA2CR9pAPGYAB+LUPG/BQ/5cYCaFxioIdGDEg070fC4HRCjUQE6FQ1N4dD0AA,Citlali\\Neuvillette\\Sangonomiya Kokomi,Electro Hypostasis\\Frost Operative\\Golden Wolflord,1,0,3\\2,,,,TRUE,FALSE,AS,56,3,2
Trion,Ianradtan,HUDRxF8MFZDhyWEVFqAh9GIPCUDA9pwPCWHQ050dFbFx21cfC4Fg1L0dE0Fh3DYdDMAA,AFCwySkMHpDQ0XoNBxDA3XwOB3DQ55cOCYBw6JgPCUCB9IIPGJAg+cQQDCFABcUQDKAA,Abyss Herald: Wicked Torrents\\Citlali\\Emperor of Fire and Iron,Mona\\Shikanoin Heizou\\Wanderer,1,0,3\\2,,,,TRUE,FALSE,AS,57,3,2
Kaizen,VPNilou,FnHRkx4ZHTDRtHYLF0BgvYUTCGFQNoYNCKBh9n8PF2HxOzETE7ERDDMQE8Ex1FcdFUAA,AuDQ6Q8OApCw7UsOBtCQ8mkPCSBw9JcPE0ERAzEQGTExCJMTE7FhDDYQDcFA3NQdDcAA,Citlali\\Thunder Manifestation\\Xinyan,Albedo\\Candace\\Noelle,1,0,3\\2,,,,TRUE,FALSE,AS,58,3,2
696首,Remi,AuDQ6Q8OApCw7UsOBtCQ8mkPCSBw9JcPE0ERAzEQGTExCJMTE7FhDDYQDcFA3NQdDcAA,HZDh0b0NFxEgWpAaEjDx9EcPCUDQ9p0YC6HwxL8QE7FhEDYRDAFQ1MUdDEFg3MYdDMAA,Albedo\\Candace\\Noelle,Clorinde\\Consecrated Flying Serpent\\Mavuika,1,0,3\\2,,,,TRUE,FALSE,AS,59,3,2
Ark,uัnloิunาง,EWFx9t8YF3EBhyAaCTHQA50QCjEwBL0QE0FRTDUUGMFRioUYDKEg6MIeDIEw3MMdH8AA,HZBh6d4PHBDQ8ZcPCSBx8jMQE3ExB1cTFbFwO7QcC0FAxMkaDPGRr6EdGkEQ3NsdDsAA,All-Devouring Narwhal\\Chasca\\Layla,Kachina\\Mavuika\\Xilonen,1,0,3\\2,,,,TRUE,FALSE,AS,60,3,2
Nukleer,Rafu,AhDBwW4MFFAhxXcMCJDQyY4aEjDh6S4OCZBw7pcOGOEhA4IQGTExPJMTC8HQEL0RDAAA,EUFx9t8fF2EBo3kPCUDQ9J0QCjEwA6MQC0HRBDUYE6FRioUeGIFQ6MIfDIEh3JQdGcAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,All-Devouring Narwhal\\Chasca\\Layla,1,0,3\\2,,,,TRUE,FALSE,AS,61,3,2
