player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
DarkShrine,Oldbie is coming,28,669,IICi2zolJbBi5w0OIHDQ6JcOCYFxTFcUFcFxlbcZG1Fy2zQdI7FADcMQDNExDzgREzAA,G5Ah6cYOAqDB6sgPG0BR9LUPCFDg9p0UCcHQTL8YDKEQisEgE2JhBjYQIbHS1EQdDkAA,Black Serpent Knight: Windcutter\\Dahlia\\Ifa,Arlecchino\\Golden Wolflord\\Zhongli,0,1,1\\5,,,,TRUE,FALSE,AS,40,1,5
可莉nukleer,Prizm,178,642,G5FB2hcOGbPBRVMPJ5Fz6mgPCqFx65gQFEES9TIRFHIyPDQUGrMya5QnHKKS1boeDkEB,IRBR8RkPIECy9BgPIWGAlZcbCaJxAzMgEzIwBsYgDGJgOMojDIKgR9kkDXGSzFIcD8AA,Chiori\\Klee\\Navia,Escoffier\\Hydro Tulpa\\Lyney,0,1,1\\5,,,,TRUE,FALSE,AS,41,1,5
Buer,SOMU,349,267,AbDB7FAOA8DA9JcPCUBw9aQPClBB9jMPE2ExO7kTG7GQldkdDbGS21IRJRHA1OsdDkAA,AqCw9BMPHUFhApEUIcGyaBsWG4GSlRwZIVHC2ykdIrKSEx0hJDJAHukhDuGQEOoRDgAA,Jadeplume Terrorshroom\\Keqing\\Kirara,Bennett\\Noelle\\Xilonen,1,0,2\\1,,,,TRUE,FALSE,AS,42,2,1
Amnesia,Nukleer,317,178,IkHBA5kQJDGAO5cTE7ExilcYGaEylQAgIXLQB+UhDuJQHuYjDoJiR0UkJHJQXvQdD8AA,IoEh+O4gADKyHiUlH9ERCmQQG/FxD1gUFdGAacYWDJFgu9AbDbEC1FIdJEIwU/klHzAA,Flins\\Hydro Hilichurl Rogue\\Ineffa,Consecrated Horned Crocodile\\Gluttonous Yumkasaur Mountain King\\Mona,0,1,2\\1,,,,TRUE,FALSE,AS,43,2,1
DarkShrine,JatNad,28,64,HUHgCAsQG4HCO2YTJrFgipcYCqFAlaQcE0ExxDMcDLGgy8ohIeLSHjcmHrKQa/QRDwAA,A7DA6xwOFcAA7JcPCkBA9KQPE1Ax9TMPFWBx9lcTG7GRO7kZDVGQ29kdJbEi1FwdDkAA,Mavuika\\Mona\\Mualani,Jadeplume Terrorshroom\\Keqing\\Kirara,1,0,2\\1,,,,TRUE,FALSE,AS,44,2,1
Kaizen,kritan,69,75,FUDA9TEPEWDC9hsYIaGyihwZIVLCBlIgJWLAE+shDjKwHuwhDuLAOPAjD4IAR/QkD3AA,IqJS6BoQIUGx9ZgQFGIyTTQVFsJyllgcJKNDBDUhDTNhB8chDWKhDMsdDsISzUseFUEB,Alhaitham\\Kuki Shinobu\\Nahida,Escoffier\\Hydro Tulpa\\Lyney,0,1,2\\1,,,,TRUE,FALSE,AS,45,2,1
crackselo,Ianradtan,371,59,FYDR6F4PJUBh9GATFrEBO2EeCaFw6pchE+IxHjMjFYJxR1ckJXEiDVsQDtFw1OcdDkAA,BDKiBO4RAWLSB/EVCMLRTZgZJKJDizUcIqPTBVwhD0NxB+ghD2OBH+kiEONBX/UmEeEB,Abyss Herald: Wicked Torrents\\Black Serpent Knight: Windcutter\\Faruzan,Maguu Kenki\\Sangonomiya Kokomi\\Shikanoin Heizou,1,0,2\\1,,,,TRUE,FALSE,AS,46,2,1
Oldbie is coming,Ark,669,13,AbDB61AOA8DA7JcPCUBw9KQPE1Ax9TMPFWFxCFcTG7GRO7kZDVGQ29kdJbEiEVwdDkAA,JhAQ8RoPAzCg9FYPJkCC9mgPCWBw+JcPI4FCAzQQDTHiTFEUDsFwiucYDqGA2+gdD7AA,Jadeplume Terrorshroom\\Keqing\\Kirara,Fischl\\Jahoda\\Maguu Kenki,0,1,2\\1,,,,TRUE,FALSE,AS,47,2,1
Огурчик238,Linux,279,85,AkDQ4xkOHDBh9MgPHEGATIwUCMHAip0YCaHQ078dCzHx2zYdE7FiCzQQI7FC1B0dJEAA,IkEiOjwPF0AS9CUPF2Giij8YFKGBlUgZGFER6IEeG4JxXbclC9LRaoUmGKFQ1MQdDEAA,Albedo\\Arlecchino\\Dehya,Consecrated Fanged Beast\\Consecrated Horned Crocodile\\Consecrated Scorpion,1,0,2\\1,,,,TRUE,FALSE,AS,48,2,1
Paroy,BYE,118,,AXCi6AoOHoDS8mgPJkCB9PAPCWBw9pcQCoFBCFcTFbFyTDQUI8FA29sdJbIQaucmDqAA,,Fischl\\Ifa\\Shikanoin Heizou,,1,,2\\1,,TRUE,,,FALSE,AS,49,2,1
(´･ω･`),Ghosty,673,338,AdDw3jwlAsDw61sOBbCw7GsOBsCw8XgPCRBw9pcPFmBB/GQPC8JQasMmDKEwC80QDLAA,AHCx494OATBi5GYPJiBi8mcPJkBw9JcPE2EROzMTE7ExxJMcGUIwasEmDKEQDNsQI8AA,Collei\\Jadeplume Terrorshroom\\Kujou Sara,Klee\\Mavuika\\Mona,1,0,2\\1,,,,TRUE,FALSE,AS,50,2,1
Ryssa,Zen'in,133,175,IICw6CYPJSBi8mkPJkCS9A4TCbFwO5cdCrFA26QgEzIxBjMgDWLialsmDqFw1OcdDkAA,ABDR4hcOFiDB9CwPFGCB9kgWGIERaIEYC6FgirYZC1HR01gdGDJCHhwhIeHCaVIWDpAA,Black Serpent Knight: Windcutter\\Hydro Tulpa\\Venti,Furina\\Layla\\Sangonomiya Kokomi,1,0,2\\1,,,,TRUE,FALSE,AS,51,2,1
Kaka,UwUファン,655,62,AtDQ9BYPAEGyA2YTJrFwO2kYBqGQipcgE3IRBzEjE4IxRzMkGXIxapMmIaHQDO0QDsAA,FBAAxAYMAECxyUQMFJBA1oYTCIFgOJcPCkBB9DAQE4EBCDMTE7EwO78UC8LwXsEdDEAA,Albedo\\Klee\\Mona,Eula\\Mona\\Sayu,1,0,2\\1,,,,TRUE,FALSE,AS,52,2,1
Linux,BYE,85,,IkEiOjwPF0AS9CUPF2Giij8YFKGBlUgZGFER6IEeG4JxXbclC9LRaoUmGKFQ1MQdDEAA,,Consecrated Fanged Beast\\Consecrated Horned Crocodile\\Consecrated Scorpion,,1,,2\\2,,TRUE,,,FALSE,AS,53,2,2
Ark,Amnesia,13,317,JhAQ8RoPAzCg9FYPJkCC9mgPCWBw+JcPI4FCAzQQDTHiTFEUDsFwiucYDqGA2+gdD7AA,IkHBA5kQJDGAO5cTE7ExilcYGaEylQAgIXLQB+UhDuJQHuYjDoJiR0UkJHJQXvQdD8AA,Fischl\\Jahoda\\Maguu Kenki,Flins\\Hydro Hilichurl Rogue\\Ineffa,0,1,2\\2,,,,TRUE,FALSE,AS,54,2,2
Oldbie is coming,Ghosty,669,338,AbDB61AOA8DA7JcPCUBw9KQPE1Ax9TMPFWFxCFcTG7GRO7kZDVGQ29kdJbEiEVwdDkAA,AHCx494OATBi5GYPJiBi8mcPJkBw9JcPE2EROzMTE7ExxJMcGUIwasEmDKEQDNsQI8AA,Jadeplume Terrorshroom\\Keqing\\Kirara,Klee\\Mavuika\\Mona,1,0,2\\2,,,,TRUE,FALSE,AS,55,2,2
UwUファン,Zen'in,62,175,FBAAxAYMAECxyUQMFJBA1oYTCIFgOJcPCkBB9DAQE4EBCDMTE7EwO78UC8LwXsEdDEAA,ABDR4hcOFiDB9CwPFGCB9kgWGIERaIEYC6FgirYZC1HR01gdGDJCHhwhIeHCaVIWDpAA,Eula\\Mona\\Sayu,Furina\\Layla\\Sangonomiya Kokomi,0,1,2\\2,,,,TRUE,FALSE,AS,56,2,2
crackselo,Ryssa,371,133,FYDR6F4PJUBh9GATFrEBO2EeCaFw6pchE+IxHjMjFYJxR1ckJXEiDVsQDtFw1OcdDkAA,IICw6CYPJSBi8mkPJkCS9A4TCbFwO5cdCrFA26QgEzIxBjMgDWLialsmDqFw1OcdDkAA,Abyss Herald: Wicked Torrents\\Black Serpent Knight: Windcutter\\Faruzan,Black Serpent Knight: Windcutter\\Hydro Tulpa\\Venti,1,0,2\\2,,,,TRUE,FALSE,AS,57,2,2
JatNad,SOMU,64,267,A7DA6xwOFcAA7JcPCkBA9KQPE1Ax9TMPFWBx9lcTG7GRO7kZDVGQ29kdJbEi1FwdDkAA,AqCw9BMPHUFhApEUIcGyaBsWG4GSlRwZIVHC2ykdIrKSEx0hJDJAHukhDuGQEOoRDgAA,Jadeplume Terrorshroom\\Keqing\\Kirara,Bennett\\Noelle\\Xilonen,1,0,2\\2,,,,TRUE,FALSE,AS,58,2,2
kritan,Nukleer,75,178,IqJS6BoQIUGx9ZgQFGIyTTQVFsJyllgcJKNDBDUhDTNhB8chDWKhDMsdDsISzUseFUEB,IoEh+O4gADKyHiUlH9ERCmQQG/FxD1gUFdGAacYWDJFgu9AbDbEC1FIdJEIwU/klHzAA,Escoffier\\Hydro Tulpa\\Lyney,Consecrated Horned Crocodile\\Gluttonous Yumkasaur Mountain King\\Mona,0,1,2\\2,,,,TRUE,FALSE,AS,59,2,2
Paroy,DarkShrine,118,28,AXCi6AoOHoDS8mgPJkCB9PAPCWBw9pcQCoFBCFcTFbFyTDQUI8FA29sdJbIQaucmDqAA,HUHgCAsQG4HCO2YTJrFgipcYCqFAlaQcE0ExxDMcDLGgy8ohIeLSHjcmHrKQa/QRDwAA,Fischl\\Ifa\\Shikanoin Heizou,Mavuika\\Mona\\Mualani,0,1,2\\2,,,,TRUE,FALSE,AS,60,2,2
Огурчик238,Kaka,279,655,AkDQ4xkOHDBh9MgPHEGATIwUCMHAip0YCaHQ078dCzHx2zYdE7FiCzQQI7FC1B0dJEAA,AtDQ9BYPAEGyA2YTJrFwO2kYBqGQipcgE3IRBzEjE4IxRzMkGXIxapMmIaHQDO0QDsAA,Albedo\\Arlecchino\\Dehya,Albedo\\Klee\\Mona,0,1,2\\2,,,,TRUE,FALSE,AS,61,2,2
Kaizen,Ianradtan,69,59,FUDA9TEPEWDC9hsYIaGyihwZIVLCBlIgJWLAE+shDjKwHuwhDuLAOPAjD4IAR/QkD3AA,BDKiBO4RAWLSB/EVCMLRTZgZJKJDizUcIqPTBVwhD0NxB+ghD2OBH+kiEONBX/UmEeEB,Alhaitham\\Kuki Shinobu\\Nahida,Maguu Kenki\\Sangonomiya Kokomi\\Shikanoin Heizou,0,1,2\\2,,,,TRUE,FALSE,AS,62,2,2
