player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
Ryssa,DarkShrine,133,28,IHCh6PoOHoHR6fAeH5AC9A0PCUFwCJcQCoFAO6QTE7Ex21cdFbJwHt0hJeEQ1OcdDkAA,IHCh6PoOHoHR6fAeH5AC9A0PCUFwCJcQCoFAO6QTE7Ex21cdFbJwHt0hJeEQ1OcdDkAA,Iansan\\Ifa\\Shikanoin Heizou,Iansan\\Ifa\\Shikanoin Heizou,1,0,1\\2,,,,TRUE,TRUE,AS,17,1,2
Falling_Starr,SOMU,662,267,ARFxWtYaHDLRRC4OEpDg6pcOCaFx6VcPFUBx9NkTHbGQO8YaDCFgr9EaDfER1KEdGsAA,BDKjBAwVH8LRTX4ZCqJyizQcFKIzuzUhJDNBBc8hIkPRB+ghD2NxH+kiEOJBavUeEUEB,Hu Tao\\Kachina\\Xilonen,Hydro Tulpa\\Maguu Kenki\\Shikanoin Heizou,0,1,1\\2,,,,TRUE,FALSE,AS,18,1,2
YI,gean,170,373,FQLAUiUlHhDB52oOFoCg6JEPCSDR8oEPGEAR9LcPG2Fw+L0fC4HRTVgUDNFgacYWDZAA,GADR4B4PEUBQ9JcPCVBx9lcQFQFwAMYYDKFgiskQDaEAEdERJTEiEzYWDZHw1N8dDkAA,Jean\\Kuki Shinobu\\Lan Yan,Frost Operative\\La Signora\\Thunder Manifestation,0,1,1\\2,,,,TRUE,FALSE,AS,19,1,2
Astra7,Zeely,639,374,ACDR4U4OFhDB4iwOEiHBiUgPFGCB9oEUGLEQS7YWC4HRijYYE6JiHjMhI+EyaRwWJZAA,HZBi6S0OIaBy6hsQISGwTL4UC8HhaLkWIYHC2xwdIrKSEykhEzKBHjghIeLSFEQhDkAA,Charlotte\\Furina\\Sangonomiya Kokomi,Black Serpent Knight: Rockbreaker Ax\\Goldflame Qucusaur Tyrant\\Xilonen,0,1,1\\2,,,,TRUE,FALSE,AS,20,1,2
nV,Sora,2,645,JBKRT2wkAPDS2UwlJCLBQywOFBCB4UgOGCAR4oEfG4Fx+LcgC3LRB1gQDLFAacQWDZAA,HKBh6owPG0Ah9MgPHGCB9rUQCDHgA44dCbHQ250jE4JhRzYkJXEiC0QQDrGQ1OkdDkAA,Furina\\Lauma\\Sangonomiya Kokomi,Arlecchino\\Golden Wolflord\\Navia,0,1,1\\2,,,,TRUE,FALSE,AS,21,1,2
Ianradtan,crackselo,59,371,IECy9EgTIrHCO0sYEqHgipcbE6ExujMgFUJxBFcgGWIyBh0gDnJQB+UhJOJSHkUdD8AA,FSLQUR8OIHCh52AOFoAC6A0PCEAw9IMTCbFwO5cgE3IxBzMjFYJxOFckDHLQR80dJUAA,Flins\\Hydro Tulpa\\Ineffa,Faruzan\\Ifa\\Kujou Sara,1,0,1\\2,,,,TRUE,FALSE,AS,22,1,2
尔里西里|Akira,Zeely,8,374,AKCgyhcNEWBh1ioNEpCh2S4TEoHgOJclCSBw9KQPCkFBOzMTGbExipMYC6HgDL4RDAAA,HZBi6S0OIaBy6hsQISGwTL4UC8HhaLkWIYHC2xwdIrKSEykhEzKBHjghIeLSFEQhDkAA,Azhdaha\\Hu Tao\\Xingqiu,Black Serpent Knight: Rockbreaker Ax\\Goldflame Qucusaur Tyrant\\Xilonen,0,1,1\\3,,,,TRUE,FALSE,AS,23,1,3
GT-29,Sora,640,645,IKCy8RUPERCQ9JcPCUBx9jMPE2ExuoQbDKJgA8YgDDKgBsogDWERzEocFMGg1NwdFUAA,HKBh6owPG0Ah9MgPHGCB9rUQCDHgA44dCbHQ250jE4JhRzYkJXEiC0QQDrGQ1OkdDkAA,Escoffier\\Hydro Tulpa\\Lyney,Arlecchino\\Golden Wolflord\\Navia,1,0,1\\3,,,,TRUE,FALSE,AS,24,1,3
Ryssa,Ianradtan,133,59,IHCh6PoOHoHR6fAeH5AC9A0PCUFwCJcQCoFAO6QTE7Ex21cdFbJwHt0hJeEQ1OcdDkAA,IECy9EgTIrHCO0sYEqHgipcbE6ExujMgFUJxBFcgGWIyBh0gDnJQB+UhJOJSHkUdD8AA,Iansan\\Ifa\\Shikanoin Heizou,Flins\\Hydro Tulpa\\Ineffa,1,0,1\\3,,,,TRUE,FALSE,AS,25,1,3
Astra7,nV,639,2,ACDR4U4OFhDB4iwOEiHBiUgPFGCB9oEUGLEQS7YWC4HRijYYE6JiHjMhI+EyaRwWJZAA,JBKRT2wkAPDS2UwlJCLBQywOFBCB4UgOGCAR4oEfG4Fx+LcgC3LRB1gQDLFAacQWDZAA,Charlotte\\Furina\\Sangonomiya Kokomi,Furina\\Lauma\\Sangonomiya Kokomi,0,0,1\\3,,,TRUE,TRUE,FALSE,AS,26,1,3
Femboy,Vicky,175,276,ACCR4msPFmDA9kUPEpDB/UgWFIGBaIEYGKEQirYZC1LQHr0hIeHCERwWJZEgaeEdDkAA,ASLCUQoOHnDC5w0OIoBi6CYOIeCy9BsPJEES20EdDbIQBtEgIWLCExwhIjKSHikhJeAA,Barbara\\Furina\\Wriothesley,Ifa\\Keqing\\Lan Yan,0,0,1\\3,,,TRUE,TRUE,FALSE,AS,27,1,3
YI,Paroy,170,118,FQLAUiUlHhDB52oOFoCg6JEPCSDR8oEPGEAR9LcPG2Fw+L0fC4HRTVgUDNFgacYWDZAA,ARDy5woOHnDQ6FsOBYCx9PAPH0AA9pcPCWFwCKQQCoFBO1cTFbFwTMMUDMEwr90aJfAA,Jean\\Kuki Shinobu\\Lan Yan,Ifa\\Kujou Sara\\Shikanoin Heizou,0,1,1\\3,,,,TRUE,FALSE,AS,28,1,3
SOMU,Kaizen,267,69,BDKjBAwVH8LRTX4ZCqJyizQcFKIzuzUhJDNBBc8hIkPRB+ghD2NxH+kiEOJBavUeEUEB,FUDC9QoPHmDQ9pcQCTFwA6QQCoFBO50TGbHSilIYJaEQ+ecjDoJwOOgkDnKAR/QRDzAA,Hydro Tulpa\\Maguu Kenki\\Shikanoin Heizou,Ifa\\Kuki Shinobu\\Shikanoin Heizou,1,0,1\\3,,,,TRUE,FALSE,AS,29,1,3
Ark,Falling_Starr,13,662,ATGy3HAOI8IiW3kZGIOBU4YlCTFR/6QQC+IzAhIRIhISBNIRHjIS1NoeHjOTVDQmJDEB,ARFxWtYaHDLRRC4OEpDg6pcOCaFx6VcPFUBx9NkTHbGQO8YaDCFgr9EaDfER1KEdGsAA,Consecrated Horned Crocodile\\Kaveh\\Mona,Hu Tao\\Kachina\\Xilonen,1,0,1\\3,,,,TRUE,FALSE,AS,30,1,3
TBlaze,Buer,574,349,G9IiRC0OApDA6WgOG6BR6rUPCEDA9IwYCaHQip0ZC1Hw28EgDGIRBjYQE7Fh1DgdIUAA,IaBR9BkPIECw9pcPCWFxlTMbE6EwusYgDDJgA8ogDGKgBtEWDZERzEocFMGg1NwdE0AA,Golden Wolflord\\Goldflame Qucusaur Tyrant\\Zhongli,Escoffier\\Hydro Tulpa\\Lyney,1,0,1\\3,,,,TRUE,FALSE,AS,31,1,3
DarkShrine,crackselo,28,371,IHCh6PoOHoHR6fAeH5AC9A0PCUFwCJcQCoFAO6QTE7Ex21cdFbJwHt0hJeEQ1OcdDkAA,FSLQUR8OIHCh52AOFoAC6A0PCEAw9IMTCbFwO5cgE3IxBzMjFYJxOFckDHLQR80dJUAA,Iansan\\Ifa\\Shikanoin Heizou,Faruzan\\Ifa\\Kujou Sara,1,0,1\\3,,,,TRUE,FALSE,AS,32,1,3
可莉nukleer,gean,178,373,A7HBC+4QAOGxDvEQG/FxD1gUFdGATcYWDJFgadAbDbECu1IdJEEx1PghH0KBUwolEDAA,GADR4B4PEUBQ9JcPCVBx9lcQFQFwAMYYDKFgiskQDaEAEdERJTEiEzYWDZHw1N8dDkAA,Gluttonous Yumkasaur Mountain King\\Jadeplume Terrorshroom\\Mona,Frost Operative\\La Signora\\Thunder Manifestation,0,1,1\\3,,,,TRUE,FALSE,AS,33,1,3
Zeely,gean,374,373,HZBi6S0OIaBy6hsQISGwTL4UC8HhaLkWIYHC2xwdIrKSEykhEzKBHjghIeLSFEQhDkAA,GADR4B4PEUBQ9JcPCVBx9lcQFQFwAMYYDKFgiskQDaEAEdERJTEiEzYWDZHw1N8dDkAA,Black Serpent Knight: Rockbreaker Ax\\Goldflame Qucusaur Tyrant\\Xilonen,Frost Operative\\La Signora\\Thunder Manifestation,1,0,1\\4,TRUE,,,,FALSE,AS,34,1,4
Buer,Femboy,349,175,IaBR9BkPIECw9pcPCWFxlTMbE6EwusYgDDJgA8ogDGKgBtEWDZERzEocFMGg1NwdE0AA,ACCR4msPFmDA9kUPEpDB/UgWFIGBaIEYGKEQirYZC1LQHr0hIeHCERwWJZEgaeEdDkAA,Escoffier\\Hydro Tulpa\\Lyney,Barbara\\Furina\\Wriothesley,0,1,1\\4,TRUE,,,,FALSE,AS,35,1,4
Vicky,可莉nukleer,276,178,ASLCUQoOHnDC5w0OIoBi6CYOIeCy9BsPJEES20EdDbIQBtEgIWLCExwhIjKSHikhJeAA,A7HBC+4QAOGxDvEQG/FxD1gUFdGATcYWDJFgadAbDbECu1IdJEEx1PghH0KBUwolEDAA,Ifa\\Keqing\\Lan Yan,Gluttonous Yumkasaur Mountain King\\Jadeplume Terrorshroom\\Mona,0,0,1\\4,,,TRUE,TRUE,FALSE,AS,36,1,4
DarkShrine,Ianradtan,28,59,IHCh6PoOHoHR6fAeH5AC9A0PCUFwCJcQCoFAO6QTE7Ex21cdFbJwHt0hJeEQ1OcdDkAA,IECy9EgTIrHCO0sYEqHgipcbE6ExujMgFUJxBFcgGWIyBh0gDnJQB+UhJOJSHkUdD8AA,Iansan\\Ifa\\Shikanoin Heizou,Flins\\Hydro Tulpa\\Ineffa,1,0,1\\4,,,,TRUE,FALSE,AS,37,1,4
Sora,crackselo,645,371,HKBh6owPG0Ah9MgPHGCB9rUQCDHgA44dCbHQ250jE4JhRzYkJXEiC0QQDrGQ1OkdDkAA,FSLQUR8OIHCh52AOFoAC6A0PCEAw9IMTCbFwO5cgE3IxBzMjFYJxOFckDHLQR80dJUAA,Arlecchino\\Golden Wolflord\\Navia,Faruzan\\Ifa\\Kujou Sara,1,0,1\\4,,,,TRUE,FALSE,AS,38,1,4
Ark,Paroy,13,118,ATGy3HAOI8IiW3kZGIOBU4YlCTFR/6QQC+IzAhIRIhISBNIRHjIS1NoeHjOTVDQmJDEB,ARDy5woOHnDQ6FsOBYCx9PAPH0AA9pcPCWFwCKQQCoFBO1cTFbFwTMMUDMEwr90aJfAA,Consecrated Horned Crocodile\\Kaveh\\Mona,Ifa\\Kujou Sara\\Shikanoin Heizou,1,0,1\\4,,,,TRUE,FALSE,AS,39,1,4
GT-29,SOMU,640,267,IKCy8RUPERCQ9JcPCUBx9jMPE2ExuoQbDKJgA8YgDDKgBsogDWERzEocFMGg1NwdFUAA,BDKjBAwVH8LRTX4ZCqJyizQcFKIzuzUhJDNBBc8hIkPRB+ghD2NxH+kiEOJBavUeEUEB,Escoffier\\Hydro Tulpa\\Lyney,Hydro Tulpa\\Maguu Kenki\\Shikanoin Heizou,0,1,1\\4,,,,TRUE,FALSE,AS,40,1,4
TBlaze,Ryssa,574,133,G9IiRC0OApDA6WgOG6BR6rUPCEDA9IwYCaHQip0ZC1Hw28EgDGIRBjYQE7Fh1DgdIUAA,IHCh6PoOHoHR6fAeH5AC9A0PCUFwCJcQCoFAO6QTE7Ex21cdFbJwHt0hJeEQ1OcdDkAA,Golden Wolflord\\Goldflame Qucusaur Tyrant\\Zhongli,Iansan\\Ifa\\Shikanoin Heizou,1,0,1\\4,,,,TRUE,FALSE,AS,41,1,4
Kaizen,nV,69,2,FUDC9QoPHmDQ9pcQCTFwA6QQCoFBO50TGbHSilIYJaEQ+ecjDoJwOOgkDnKAR/QRDzAA,JBKRT2wkAPDS2UwlJCLBQywOFBCB4UgOGCAR4oEfG4Fx+LcgC3LRB1gQDLFAacQWDZAA,Ifa\\Kuki Shinobu\\Shikanoin Heizou,Furina\\Lauma\\Sangonomiya Kokomi,1,0,1\\4,,,,TRUE,FALSE,AS,42,1,4
尔里西里|Akira,Astra7,8,639,AKCgyhcNEWBh1ioNEpCh2S4TEoHgOJclCSBw9KQPCkFBOzMTGbExipMYC6HgDL4RDAAA,ACDR4U4OFhDB4iwOEiHBiUgPFGCB9oEUGLEQS7YWC4HRijYYE6JiHjMhI+EyaRwWJZAA,Azhdaha\\Hu Tao\\Xingqiu,Charlotte\\Furina\\Sangonomiya Kokomi,1,0,1\\4,,,,TRUE,FALSE,AS,43,1,4
YI,Falling_Starr,170,662,FQLAUiUlHhDB52oOFoCg6JEPCSDR8oEPGEAR9LcPG2Fw+L0fC4HRTVgUDNFgacYWDZAA,ARFxWtYaHDLRRC4OEpDg6pcOCaFx6VcPFUBx9NkTHbGQO8YaDCFgr9EaDfER1KEdGsAA,Jean\\Kuki Shinobu\\Lan Yan,Hu Tao\\Kachina\\Xilonen,0,1,1\\4,,,,TRUE,FALSE,AS,44,1,4
Astra7,BYE,639,,ACDR4U4OFhDB4iwOEiHBiUgPFGCB9oEUGLEQS7YWC4HRijYYE6JiHjMhI+EyaRwWJZAA,,Charlotte\\Furina\\Sangonomiya Kokomi,,1,,1\\5,,TRUE,,,FALSE,AS,45,1,5
DarkShrine,Femboy,28,175,IHCh6PoOHoHR6fAeH5AC9A0PCUFwCJcQCoFAO6QTE7Ex21cdFbJwHt0hJeEQ1OcdDkAA,ACCR4msPFmDA9kUPEpDB/UgWFIGBaIEYGKEQirYZC1LQHr0hIeHCERwWJZEgaeEdDkAA,Iansan\\Ifa\\Shikanoin Heizou,Barbara\\Furina\\Wriothesley,1,0,1\\5,,,,TRUE,FALSE,AS,46,1,5
可莉nukleer,Paroy,178,118,A7HBC+4QAOGxDvEQG/FxD1gUFdGATcYWDJFgadAbDbECu1IdJEEx1PghH0KBUwolEDAA,ARDy5woOHnDQ6FsOBYCx9PAPH0AA9pcPCWFwCKQQCoFBO1cTFbFwTMMUDMEwr90aJfAA,Gluttonous Yumkasaur Mountain King\\Jadeplume Terrorshroom\\Mona,Ifa\\Kujou Sara\\Shikanoin Heizou,1,0,1\\5,,,,TRUE,FALSE,AS,47,1,5
TBlaze,SOMU,574,267,G9IiRC0OApDA6WgOG6BR6rUPCEDA9IwYCaHQip0ZC1Hw28EgDGIRBjYQE7Fh1DgdIUAA,BDKjBAwVH8LRTX4ZCqJyizQcFKIzuzUhJDNBBc8hIkPRB+ghD2NxH+kiEOJBavUeEUEB,Golden Wolflord\\Goldflame Qucusaur Tyrant\\Zhongli,Hydro Tulpa\\Maguu Kenki\\Shikanoin Heizou,0,1,1\\5,,,,TRUE,FALSE,AS,48,1,5
Zeely,Ryssa,374,133,HZBi6S0OIaBy6hsQISGwTL4UC8HhaLkWIYHC2xwdIrKSEykhEzKBHjghIeLSFEQhDkAA,IHCh6PoOHoHR6fAeH5AC9A0PCUFwCJcQCoFAO6QTE7Ex21cdFbJwHt0hJeEQ1OcdDkAA,Black Serpent Knight: Rockbreaker Ax\\Goldflame Qucusaur Tyrant\\Xilonen,Iansan\\Ifa\\Shikanoin Heizou,0,1,1\\5,,,,TRUE,FALSE,AS,49,1,5
Sora,Kaizen,645,69,HKBh6owPG0Ah9MgPHGCB9rUQCDHgA44dCbHQ250jE4JhRzYkJXEiC0QQDrGQ1OkdDkAA,FUDC9QoPHmDQ9pcQCTFwA6QQCoFBO50TGbHSilIYJaEQ+ecjDoJwOOgkDnKAR/QRDzAA,Arlecchino\\Golden Wolflord\\Navia,Ifa\\Kuki Shinobu\\Shikanoin Heizou,1,0,1\\5,,,,TRUE,FALSE,AS,50,1,5
Falling_Starr,crackselo,662,371,ARFxWtYaHDLRRC4OEpDg6pcOCaFx6VcPFUBx9NkTHbGQO8YaDCFgr9EaDfER1KEdGsAA,FSLQUR8OIHCh52AOFoAC6A0PCEAw9IMTCbFwO5cgE3IxBzMjFYJxOFckDHLQR80dJUAA,Hu Tao\\Kachina\\Xilonen,Faruzan\\Ifa\\Kujou Sara,1,0,1\\5,,,,TRUE,FALSE,AS,51,1,5
尔里西里|Akira,gean,8,373,AKCgyhcNEWBh1ioNEpCh2S4TEoHgOJclCSBw9KQPCkFBOzMTGbExipMYC6HgDL4RDAAA,GADR4B4PEUBQ9JcPCVBx9lcQFQFwAMYYDKFgiskQDaEAEdERJTEiEzYWDZHw1N8dDkAA,Azhdaha\\Hu Tao\\Xingqiu,Frost Operative\\La Signora\\Thunder Manifestation,0,1,1\\5,,,,TRUE,FALSE,AS,52,1,5
GT-29,Vicky,640,276,IKCy8RUPERCQ9JcPCUBx9jMPE2ExuoQbDKJgA8YgDDKgBsogDWERzEocFMGg1NwdFUAA,ASLCUQoOHnDC5w0OIoBi6CYOIeCy9BsPJEES20EdDbIQBtEgIWLCExwhIjKSHikhJeAA,Escoffier\\Hydro Tulpa\\Lyney,Ifa\\Keqing\\Lan Yan,1,0,1\\5,,,,TRUE,FALSE,AS,53,1,5
Ark,Ianradtan,13,59,ATGy3HAOI8IiW3kZGIOBU4YlCTFR/6QQC+IzAhIRIhISBNIRHjIS1NoeHjOTVDQmJDEB,IECy9EgTIrHCO0sYEqHgipcbE6ExujMgFUJxBFcgGWIyBh0gDnJQB+UhJOJSHkUdD8AA,Consecrated Horned Crocodile\\Kaveh\\Mona,Flins\\Hydro Tulpa\\Ineffa,1,0,1\\5,,,,TRUE,FALSE,AS,54,1,5
ъеъ,Ebrithil,182,37,AYExOBglFiCw9JcPE0AR9TEPE2ExOzMTFbFxilcYC6LhOKAjDYJgR9YkDXGQDNkREwAA,FNDx4d0OFhDB4uAOEiDB9EgPFECB9oEPGGEQaL0WE4FhlTYhDOKQHskdIUHC1BwhIUAA,Bennett\\Wriothesley\\Yelan,Citlali\\Furina\\Neuvillette,1,0,1\\1,,,,TRUE,FALSE,EU,1,1,1
DarkShrine,BYE,28,,IHCh6PoOHoHR6fAeH5AC9A0PCUFwCJcQCoFAO6QTE7Ex21cdFbJwHt0hJeEQ1OcdDkAA,,Iansan\\Ifa\\Shikanoin Heizou,,1,,1\\1,,TRUE,,,FALSE,EU,2,1,1
Tentia,StarDuck,156,318,EUBx9e4fHIHh+PEQH7ERabcWG5Fw1MYdDEFg3NAdDcIAU9ElDTAS9lIPJWEATfQQD/AA,FmCw2RMNEZFgOE8TBILxUioPEkCh9CwTCbFxijMYE6ExlVcZFVJwOMEkDHIQR9YRDQAA,Emilie\\Gluttonous Yumkasaur Mountain King\\Layla,Azhdaha\\Bennett\\Wriothesley,0,1,1\\1,,,,TRUE,FALSE,EU,3,1,1
Wizard_of_oz,kyoufu,267,266,IaBR9BkPIECw9pcPCWFxujMbE6IwA8YgDDJgBsogDGGgD9EWDZERzEocFMGg1NwdE0AA,IlEihTwcF6ASxCUMF0CizT8MFNCB3kgPGEAR9IEYG6FxircZDFEQlcEeFYGB6FgdGEAA,Escoffier\\Hydro Tulpa\\Lyney,Consecrated Fanged Beast\\Consecrated Horned Crocodile\\Consecrated Scorpion,1,0,1\\1,,,,TRUE,FALSE,EU,4,1,1
Auria,gean,217,373,G9IiRC0OApDA6WgOG6BR6rUPCEDA9IwYCaHQip0ZC1Hw28EgDGIRBjYQE7Fh1DgdIUAA,GPDR3x4OEQBQ4JcPCUBx9DMPE1Ax9lcQFQFwAMYTDLFgCskRDREAE9EWIZHS1DYdDUAA,Golden Wolflord\\Goldflame Qucusaur Tyrant\\Zhongli,Frost Operative\\La Signora\\Thunder Manifestation,1,0,1\\1,,,,TRUE,FALSE,EU,5,1,1
pudge_5_pos,#1QuickenPlayr,123,63,AYExOBglFiCw9E8PBEDw9ZcPE2EROzETE7ExijMYFaJxOFcjC4LhR6AkDXGQDNkREwAA,IBCR8VAPA0DC9AwPIGDA9pcTCbFxOzEYE6ExijMgFXJxB1cjJYIgR+skDnGw1OwdD0AA,Bennett\\Wriothesley\\Yelan,Jadeplume Terrorshroom\\Kirara\\Varesa,1,0,1\\1,,,,TRUE,FALSE,EU,6,1,1
